Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ETH,2018-03-09,698.364301,751.145771,772.424294,687.229597
ETH,2018-03-10,727.673824,698.362275,729.904038,641.547456
ETH,2018-03-11,683.612399,727.694434,748.231044,677.685965
ETH,2018-03-12,720.412177,683.612399,734.67,663.299358
ETH,2018-03-13,695.582071,720.430905,739.433311,677.106268
ETH,2018-03-14,690.044795,695.582088,713.040461,679.287692
ETH,2018-03-15,612.112645,690.116752,702.65698,585.688269
ETH,2018-03-16,610.530808,612.123217,619.973989,571.654666
ETH,2018-03-17,600.77,610.530217,625.51,584.26761
ETH,2018-03-18,550.448795,600.52,609.655282,542.546886
ETH,2018-03-19,537.870093,550.448759,561.939182,454.242595
ETH,2018-03-20,554.957747,537.883668,558.699304,516.343496
ETH,2018-03-21,557.41,554.96596,566.989751,516.915165
ETH,2018-03-22,560.130506,557.41,589.562297,545.208682
ETH,2018-03-23,538.476442,560.130491,577.989818,517.654725
ETH,2018-03-24,543,538.45597,543,507.89
ETH,2018-03-25,519.741829,543,545.591087,518.954918
ETH,2018-03-26,522.319305,519.742513,535.306447,512.775708
ETH,2018-03-27,486.74,522.319327,525.714807,467.618329
ETH,2018-03-28,448.548006,486.758139,491.381098,446.468983
ETH,2018-03-29,445.748229,448.549274,464.38058,440.325977
ETH,2018-03-30,383.398018,445.748271,448.125533,379.811543
ETH,2018-03-31,394.272725,383.39798,410.760534,363.811922
ETH,2018-04-01,394.271186,394.272732,418.828249,390.669749
ETH,2018-04-02,378.448953,394.271265,399.653764,359.244472
ETH,2018-04-03,384.108405,378.449015,393.663169,375.530402
ETH,2018-04-04,416.241069,384.108838,419.54984,380.836332
ETH,2018-04-05,378.531167,416.240459,417.031939,370.719857
ETH,2018-04-06,381.527701,378.531137,386.963762,366.621017
ETH,2018-04-07,370.116152,381.522301,385.561034,363.297394
ETH,2018-04-08,384.725806,370.116155,394.561598,369.294432
ETH,2018-04-09,399.862488,384.722783,403.521855,384.719497
ETH,2018-04-10,398.449022,399.861552,431.063119,387.943725
ETH,2018-04-11,415.049215,398.449062,418.081518,392.22705
ETH,2018-04-12,430.010655,415.048428,433.078322,411.101236
ETH,2018-04-13,494.53958,430.010754,498.220664,414.051243
ETH,2018-04-14,493.04,494.539406,529.11614,482.46464
ETH,2018-04-15,502.648098,493.88205,513.723242,488.081252
ETH,2018-04-16,533.944917,502.648045,534.247476,502.648045
ETH,2018-04-17,511.11006,533.943904,537.536447,498.800595
ETH,2018-04-18,502.566884,511.110056,520.732778,500.320262
ETH,2018-04-19,525.334084,502.566387,526.43,501.482667
ETH,2018-04-20,567.091943,525.334122,569.930691,521.801234
ETH,2018-04-21,617.15097,567.091693,621.298526,557.981946
ETH,2018-04-22,605.736592,617.15093,624.15973,575.001555
ETH,2018-04-23,620.836177,605.738274,643.026609,591.625789
ETH,2018-04-24,643.881879,620.837747,648.554197,619.148578
ETH,2018-04-25,703.547151,643.893729,711.083365,643.835804
ETH,2018-04-26,616.964569,703.52043,703.726335,596.660237
ETH,2018-04-27,662.481388,616.964553,666.063402,600.155365
ETH,2018-04-28,642.906557,662.473941,685.268818,640.25538
ETH,2018-04-29,682.778956,642.898329,693.361393,639.965286
ETH,2018-04-30,687.914601,682.77822,698.857982,666.488679
ETH,2018-05-01,669.593947,687.91451,693.016554,663.112999
ETH,2018-05-02,670.90515,669.593674,674.05597,628.375748
ETH,2018-05-03,686.571031,670.905086,690.35515,662.021659
ETH,2018-05-04,776.831851,686.60479,786.542238,685.101252
ETH,2018-05-05,783.074213,776.831786,803.820563,758.831965
ETH,2018-05-06,813.135575,783.077912,826.686116,779.772291
ETH,2018-05-07,787.938025,813.140351,831.105137,751.265993
ETH,2018-05-08,752.878425,787.928301,792.017768,697.253118
ETH,2018-05-09,747.670327,752.878688,774.828032,718.997935
ETH,2018-05-10,750.064491,747.670325,759.33629,709.662358
ETH,2018-05-11,723.728011,750.064569,765.988967,722.734627
ETH,2018-05-12,677.139769,723.727888,735.152483,664.620118
ETH,2018-05-13,683.901914,677.139766,690.712464,639.313156
ETH,2018-05-14,729.362325,683.901922,740.154913,670.80298
ETH,2018-05-15,726.984349,729.362319,741.813781,686.656614
ETH,2018-05-16,705.759226,726.984395,738.155959,695.496098
ETH,2018-05-17,706.20917,705.759246,710.356318,676.663956
ETH,2018-05-18,668.399201,706.2092,717.9432,661.765405
ETH,2018-05-19,693.767816,668.399035,694.13116,657.381313
ETH,2018-05-20,695.68,693.769865,715.515683,683.536874
ETH,2018-05-21,714.705448,695.68,723.058118,687.897934
ETH,2018-05-22,696.905665,714.704949,718.724127,687.907797
ETH,2018-05-23,641.979582,696.905681,698.771421,638.305588
ETH,2018-05-24,578.45119,641.977908,648.763536,564.068989
ETH,2018-05-25,602.65,578.450953,609.056437,546.247028
ETH,2018-05-26,584.274888,602.64,615.69,569.348879
ETH,2018-05-27,585.278525,584.275627,605.74,578.26327
ETH,2018-05-28,570.760733,585.278481,589.466834,556.57763
ETH,2018-05-29,511.955911,570.760882,575.393698,507.18
ETH,2018-05-30,565.232691,511.955862,572.273362,511.641778
ETH,2018-05-31,557.330445,565.382953,585.035812,541.953612
ETH,2018-06-01,577.045175,557.330434,585.331346,554.026027
ETH,2018-06-02,578.847592,577.045247,588.216007,563.482062
ETH,2018-06-03,590.736792,578.847592,599.250532,574.254334
ETH,2018-06-04,618.787399,590.745063,627.437291,590.570489
ETH,2018-06-05,591.582407,618.787366,625.514619,579.498274
ETH,2018-06-06,607.658438,591.582393,613.017819,576.283632
ETH,2018-06-07,605.995288,607.658525,611.488917,593.284543
ETH,2018-06-08,603.492776,605.995807,615.579763,598.409466
ETH,2018-06-09,598.771573,603.492812,607.306115,592.772811
ETH,2018-06-10,593.347363,598.771072,607.976174,591.890827
ETH,2018-06-11,524.710895,593.347269,593.347269,504.571312
ETH,2018-06-12,531.459993,524.753809,536.042373,510.471537
ETH,2018-06-13,494.628938,531.483257,538.781736,485.449368
ETH,2018-06-14,475.891904,494.628866,500.878636,449.774666
ETH,2018-06-15,519.18875,475.89191,526.345823,460.516655
ETH,2018-06-16,487.335546,519.188362,520.974882,483.152919
ETH,2018-06-17,496.988434,487.342426,502.075117,484.112406
ETH,2018-06-18,495.874114,496.988432,506.799567,494.099811
ETH,2018-06-19,517.441153,495.909077,524.632662,488.287043
ETH,2018-06-20,538.06547,517.441165,547.184883,514.774192
ETH,2018-06-21,535.982185,538.065705,541.485795,516.906807
ETH,2018-06-22,525.714599,535.989677,544.27657,522.143754
ETH,2018-06-23,462.163448,525.714434,525.714589,449.946758
ETH,2018-06-24,475.147288,462.163454,481.805235,457.919506
ETH,2018-06-25,455.170748,475.147399,476.853981,421.291382
ETH,2018-06-26,458.525461,455.170773,472.979748,445.559133
ETH,2018-06-27,430.100245,458.525558,460.850798,429.380835
ETH,2018-06-28,441.50046,430.099879,445.770448,420.4373
ETH,2018-06-29,420.030555,441.500444,443.196281,417.146041
ETH,2018-06-30,434.766829,420.007238,441.675233,404.617978
ETH,2018-07-01,453.231709,434.76644,462.397219,434.75725
ETH,2018-07-02,451.613345,453.232127,455.863633,444.762563
ETH,2018-07-03,476.259881,451.613125,481.827066,443.639786
ETH,2018-07-04,461.561851,476.253124,486.437153,459.780237
ETH,2018-07-05,466.71301,461.560371,482.692238,451.399088
ETH,2018-07-06,467.491749,466.712948,478.069593,458.452491
ETH,2018-07-07,469.087026,467.498544,474.855012,451.967757
ETH,2018-07-08,484.553552,469.087147,486.433516,462.039343
ETH,2018-07-09,486.074236,484.554681,494.754748,482.084913
ETH,2018-07-10,471.019587,486.074367,487.744433,469.096317
ETH,2018-07-11,432.685117,471.019731,472.931076,428.03
ETH,2018-07-12,444.931959,432.689252,446.811047,425.394398
ETH,2018-07-13,429.952568,444.932123,445.411153,418.237983
ETH,2018-07-14,432.262007,429.993845,441.582269,425.161385
ETH,2018-07-15,433.697926,432.260914,439.113038,428.742387
ETH,2018-07-16,449.048992,433.697973,454.004618,431.293477
ETH,2018-07-17,478.764256,449.049078,479.648507,444.348769
ETH,2018-07-18,499.020051,478.764271,511.337418,466.199286
ETH,2018-07-19,478.81,499.018653,515.283474,469.227272
ETH,2018-07-20,468.310075,478.81,483.260331,463.005232
ETH,2018-07-21,448.543521,468.310072,468.537418,440.973693
ETH,2018-07-22,461.5,448.543734,467.852967,442.139607
ETH,2018-07-23,457.074177,461.5,471.243158,454.897612
ETH,2018-07-24,449.177202,457.074191,469.244194,446.939757
ETH,2018-07-25,479.451981,449.177075,483.640947,448.396991
ETH,2018-07-26,470.941967,479.396345,484.346457,463.807542
ETH,2018-07-27,462.11,470.937969,483.929081,459.922139
ETH,2018-07-28,469.376574,462.11,473.269336,456.270432
ETH,2018-07-29,468.270561,469.383167,470.960805,461.217825
ETH,2018-07-30,466.238948,468.292264,471.272517,462.207131
ETH,2018-07-31,456.439831,466.23891,468.782468,446.176564
ETH,2018-08-01,431.774666,456.436895,457.100449,427.366764
ETH,2018-08-02,419.642962,431.770894,434.425926,407.917756
ETH,2018-08-03,410.754631,419.642929,424.221752,407.64
ETH,2018-08-04,417.643309,410.750565,419.772981,397.791791
ETH,2018-08-05,406.671406,417.643349,419.049463,401.321738
ETH,2018-08-06,409.024727,406.671593,413.091718,400.712998
ETH,2018-08-07,404.922296,409.02478,412.893876,401.047362
ETH,2018-08-08,378.075769,404.922315,410.093703,369.512815
ETH,2018-08-09,355.18,378.075725,380.300805,348.243727
ETH,2018-08-10,363.908458,355.18,370.135435,351
ETH,2018-08-11,331.367748,363.908528,365.979872,326.532379
ETH,2018-08-12,318.073626,331.367753,331.990162,305.571987
ETH,2018-08-13,318.133659,318.055976,327.480221,314.657024
ETH,2018-08-14,284.024211,318.13376,321.732536,281.3727
ETH,2018-08-15,278.290289,284.024217,284.0243,250.629816
ETH,2018-08-16,281.075901,278.341918,304.779809,276.956887
ETH,2018-08-17,286.852765,281.075906,298.76,278.172696
ETH,2018-08-18,317.542213,286.852725,317.753388,285.466963
ETH,2018-08-19,294.058435,317.542201,321.266866,283.537852
ETH,2018-08-20,299.946673,294.058682,306.41,289.794713
ETH,2018-08-21,270.758784,299.946877,303.868581,269.34001
ETH,2018-08-22,281.040351,270.758766,285.172352,270.024993
ETH,2018-08-23,269.946938,281.040403,298.650001,259.959365
ETH,2018-08-24,275.796216,269.947612,280.367477,268.710835
ETH,2018-08-25,281.385645,275.796216,283.007589,270.577149
ETH,2018-08-26,277.917541,281.385581,282.7876,276.551983
ETH,2018-08-27,274.252898,277.917673,277.918125,270.098145
ETH,2018-08-28,288.124026,274.252912,288.124026,272.030649
ETH,2018-08-29,295.728635,288.125315,297.535213,282.949943
ETH,2018-08-30,288.07,295.72837,296.799013,284.492707
ETH,2018-08-31,284.377032,288.07,290.611706,272.22073
ETH,2018-09-01,281.676781,284.377076,284.583079,276.841229
ETH,2018-09-02,295.18432,281.676913,302.131619,281.646419
ETH,2018-09-03,294.834798,295.184307,298.72,289.207726
ETH,2018-09-04,288.636096,294.834803,295.937569,285.69899
ETH,2018-09-05,285.170659,288.636721,291.990766,282.30893
ETH,2018-09-06,227.87768,285.170592,287.27206,226.576383
ETH,2018-09-07,228.939059,227.856003,232.181847,211.355228
ETH,2018-09-08,214.974833,228.940585,233.77963,214.162499
ETH,2018-09-09,196.816542,214.985121,219.38,190.494902
ETH,2018-09-10,195.52,196.817918,208.115951,185.621791
ETH,2018-09-11,196.832276,195.52,202.221948,186.734332
ETH,2018-09-12,184.822948,196.832015,198.83955,176.027204
ETH,2018-09-13,182.772932,184.823015,184.944147,167.399911
ETH,2018-09-14,211.255107,182.775096,214.804593,182.775096
ETH,2018-09-15,210.087761,211.255123,223.770623,202.66698
ETH,2018-09-16,222.441132,210.087761,226.894449,208.37201
ETH,2018-09-17,219.906781,222.441392,223.140564,207.419948
ETH,2018-09-18,196.220456,219.906166,224.60363,192.422835
ETH,2018-09-19,208.581694,196.220457,214.521402,194.299232
ETH,2018-09-20,209.534153,208.581715,214.412782,197.740207
ETH,2018-09-21,224.422192,209.534216,227.093379,206.995446
ETH,2018-09-22,247.658333,224.422192,251.82,221.063297
ETH,2018-09-23,240.662748,247.658258,254.197889,233.00864
ETH,2018-09-24,244.446609,240.662732,248.902916,237.157884
ETH,2018-09-25,228.062442,244.446381,245.441691,225.26471
ETH,2018-09-26,218.901295,228.062451,228.062451,203.511351
ETH,2018-09-27,214.098918,218.904024,222.381717,207.437253
ETH,2018-09-28,228.86377,214.098926,233.456831,210.079393
ETH,2018-09-29,221.197975,228.86377,233.551743,214.989628
ETH,2018-09-30,230.970419,221.194708,235.434335,213.908399
ETH,2018-10-01,231.866975,230.97037,237.998852,225.858241
ETH,2018-10-02,230.322687,231.867045,234.613306,224.07894
ETH,2018-10-03,224.74896,230.322674,230.71889,221.850302
ETH,2018-10-04,219.03673,224.747384,224.843847,214.990322
ETH,2018-10-05,220.986827,219.036729,225.180637,218.35
ETH,2018-10-06,226.840961,220.986995,229.87,218.704685
ETH,2018-10-07,223.819323,226.839448,226.958295,222.448572
ETH,2018-10-08,224.755735,223.819283,225.647301,220.54058
ETH,2018-10-09,227.807539,224.758332,230.228235,222.614072
ETH,2018-10-10,226.196877,227.807811,228.390122,225.0381
ETH,2018-10-11,223.40898,226.196038,226.196038,221.568634
ETH,2018-10-12,188.235754,223.409,223.409,185.094803
ETH,2018-10-13,193.917694,188.235741,197.710139,187.181873
ETH,2018-10-14,196.742434,193.918437,198.466277,193.45
ETH,2018-10-15,191.998468,196.7407,199.174747,189.720336
ETH,2018-10-16,204.499997,191.998569,219.514211,190.075804
ETH,2018-10-17,205.619567,204.500001,207.590662,202.663889
ETH,2018-10-18,203.463272,205.619301,206.217216,201.442105
ETH,2018-10-19,199.086744,203.46319,205.14,197.142568
ETH,2018-10-20,200.118962,199.086743,201.282502,197.663119
ETH,2018-10-21,202.656385,200.119145,203.84,199.27807
ETH,2018-10-22,202.164897,202.656561,205.44,201.453391
ETH,2018-10-23,201.168778,202.164871,202.978803,199.69048
ETH,2018-10-24,201.105039,201.168786,201.949265,197.950502
ETH,2018-10-25,200.684005,201.105003,202.479656,200.373561
ETH,2018-10-26,199.692082,200.684323,200.866189,198.064375
ETH,2018-10-27,200.69,199.692079,204.140884,198.799681
ETH,2018-10-28,201.463707,200.69,201.635294,200.155805
ETH,2018-10-29,202.42,201.463677,202.864613,201.112981
ETH,2018-10-30,194.304798,202.42,202.559519,192.159337
ETH,2018-10-31,195.397104,194.306224,196.277002,193.131286
ETH,2018-11-01,196.885538,195.397072,198.915915,191.902833
ETH,2018-11-02,197.78031,196.885432,198.520629,196.208511
ETH,2018-11-03,199.704089,197.78043,201.461459,197.778463
ETH,2018-11-04,198.354522,199.70401,199.91837,198.081391
ETH,2018-11-05,210.066545,198.354463,217.359161,198.03992
ETH,2018-11-06,208.59274,210.066544,211.086382,205.594715
ETH,2018-11-07,218.444852,208.592804,218.882513,207.259042
ETH,2018-11-08,216.706396,218.447976,222.672157,215.630704
ETH,2018-11-09,210.132314,216.706464,218.166842,209.963005
ETH,2018-11-10,208.094568,210.132321,212.109623,206.30818
ETH,2018-11-11,210.267482,208.09459,212.48212,207.757672
ETH,2018-11-12,209.905245,210.26756,211.089715,206.414373
ETH,2018-11-13,208.792321,209.904411,210.940699,207.094631
ETH,2018-11-14,203.334027,208.792398,208.792423,202.922842
ETH,2018-11-15,174.0661,203.328864,204.898563,165.59172
ETH,2018-11-16,178.698249,177.692143,180.729506,165.38
ETH,2018-11-17,172.438572,178.697723,179.512154,169.426035
ETH,2018-11-18,172.316662,172.438569,173.586047,170.645325
ETH,2018-11-19,175.729938,172.316837,179.505022,172.304278
ETH,2018-11-20,145.5,175.729937,175.783341,142.257141
ETH,2018-11-21,127.846902,145.5,149.359547,121.637138
ETH,2018-11-22,134.72777,127.74,137.20854,122.610601
ETH,2018-11-23,123.159205,134.727804,136.524259,122.609982
ETH,2018-11-24,121.38278,123.25,125.013817,116.587296
ETH,2018-11-25,110.587895,121.383135,125.909023,107.236677
ETH,2018-11-26,114.334746,110.590075,118.67538,98.208599
ETH,2018-11-27,106.692287,114.330268,116.74,102.670512
ETH,2018-11-28,108.627778,106.692287,111.220628,99.328991
ETH,2018-11-29,121.686083,108.629664,125.560329,108.629454
ETH,2018-11-30,116.367853,121.686039,122.925355,113.175556
ETH,2018-12-01,111.853362,116.366136,118.919463,109.548709
ETH,2018-12-02,116.920876,111.85335,119.121885,110
ETH,2018-12-03,114.68955,116.920876,119.359605,114.126741
ETH,2018-12-04,107.177199,114.697842,115.122166,104.903857
ETH,2018-12-05,108.524201,107.17713,111.850264,104.784258
ETH,2018-12-06,100.5,108.524356,109.058649,100.386208
ETH,2018-12-07,89.171454,100.515054,102.910898,88.968795
ETH,2018-12-08,92.513596,89.166275,96.399589,81.265054
ETH,2018-12-09,89.964164,92.513619,97.36073,83.956791
ETH,2018-12-10,92.941371,89.964164,98.161904,88.181579
ETH,2018-12-11,89.230457,92.941258,94.507792,87.592215
ETH,2018-12-12,87.000425,89.230456,90.864567,85.16579
ETH,2018-12-13,89.067901,87.000603,90.984819,86.108537
ETH,2018-12-14,85.145246,89.067879,90.18388,83.750822
ETH,2018-12-15,82.985104,85.145256,85.9,80.989204
ETH,2018-12-16,83.05413,82.985093,84.11953,81.100045
ETH,2018-12-17,83.654018,83.053859,86.606198,82.932278
ETH,2018-12-18,93.90599,83.654018,96.613478,83.531534
ETH,2018-12-19,100.889458,93.905992,101.366296,91.56
ETH,2018-12-20,99.365425,100.89712,107.685698,98.340935
ETH,2018-12-21,114.674387,99.364967,117.245864,98.588943
ETH,2018-12-22,107.791621,114.676497,118.840188,105.277127
ETH,2018-12-23,116.05739,107.789748,116.12,105.63219
ETH,2018-12-24,129.575978,116.057585,132.83857,115.969468
ETH,2018-12-25,139.241315,129.57595,159.067896,129.520589
ETH,2018-12-26,128.698432,139.238226,139.921074,122.109358
ETH,2018-12-27,130.344118,128.698432,136.490476,123.658221
ETH,2018-12-28,114.41,130.346139,131.671097,112.633623
ETH,2018-12-29,137.160702,114.41,138.313005,113.42
ETH,2018-12-30,133.925035,137.160758,147.040101,131.882443
ETH,2018-12-31,138.573376,133.936911,140.197571,129.481259
ETH,2019-01-01,130.781359,138.573198,138.898403,128.84908
ETH,2019-01-02,139.703175,130.78133,140.80793,129.697901
ETH,2019-01-03,153.308741,139.70329,156.547479,138.755736
ETH,2019-01-04,147.081343,153.30876,154.372501,144.656342
ETH,2019-01-05,153.398996,147.081811,155.440714,145.293803
ETH,2019-01-06,154.046719,153.391504,160.437422,153.174951
ETH,2019-01-07,155.932014,154.046743,159.57,148.544569
ETH,2019-01-08,150.543478,155.932001,157.12,148.729194
ETH,2019-01-09,148.860789,150.561939,152.882222,146.601888
ETH,2019-01-10,149.474038,148.867518,152.807305,148.263967
ETH,2019-01-11,126.409543,149.47426,150.776037,122.25
ETH,2019-01-12,125.863471,126.409472,128.697765,121.800209
ETH,2019-01-13,124.543038,125.863511,127.019981,123.520641
ETH,2019-01-14,115.445513,124.543111,125.13431,113.6
ETH,2019-01-15,128.325422,115.448365,131.339121,115.370099
ETH,2019-01-16,120.249638,128.325418,130.4,117.101043
ETH,2019-01-17,122.007591,120.242709,127.381207,119.417795
ETH,2019-01-18,122.511534,122.009878,123.66477,117.323108
ETH,2019-01-19,119.541805,122.509939,122.64,118.331581
ETH,2019-01-20,123.292601,119.541798,126.22704,119.54179
ETH,2019-01-21,117.356712,123.292731,123.669665,115.863507
ETH,2019-01-22,115.836675,117.360616,118.015541,113.753902
ETH,2019-01-23,117.980375,115.836611,119.40825,111.08999
ETH,2019-01-24,116.49981,117.980581,118.85,115.07
ETH,2019-01-25,116.366728,116.499929,117.069047,113.733489
ETH,2019-01-26,114.976029,116.366747,117.014343,114.24226
ETH,2019-01-27,114.982417,114.975926,117.47,114.859407
ETH,2019-01-28,111.456868,114.982334,115.413683,110.56005
ETH,2019-01-29,105.424487,111.456961,112.119876,100.930856
ETH,2019-01-30,104.074997,105.424497,105.89,102.287328
ETH,2019-01-31,107.601745,104.075287,109.281439,103.027506
ETH,2019-02-01,105.69433,107.601742,109.89419,104.871343
ETH,2019-02-02,106.002002,105.696454,107.498873,103.063945
ETH,2019-02-03,109.28524,106.001877,109.820599,105.126168
ETH,2019-02-04,106.011807,109.285394,109.973655,104.607036
ETH,2019-02-05,106.025027,106.01163,107.788932,105.420351
ETH,2019-02-06,106.057999,106.024975,106.49671,105.173807
ETH,2019-02-07,103.360537,106.058039,106.358117,100.176556
ETH,2019-02-08,103.21,103.360671,104.693191,102.74884
ETH,2019-02-09,118.028147,103.21,121.869019,102.482069
ETH,2019-02-10,118.06,118.029216,119.745052,116.633002
ETH,2019-02-11,123.986497,118.06,124.835581,115.00076
ETH,2019-02-12,119.543827,123.985669,124.076998,118.350328
ETH,2019-02-13,120.958121,119.543825,122.24234,117.127612
ETH,2019-02-14,120.7695,120.958024,124.970897,119.69
ETH,2019-02-15,119.362947,120.770144,123.050006,118.949139
ETH,2019-02-16,120.444053,119.367958,122.997444,119.225095
ETH,2019-02-17,121.569301,120.444111,123.544319,120.443206
ETH,2019-02-18,132.334676,121.569179,134.030404,121.455854
ETH,2019-02-19,144.657942,132.334783,147.78,131.21
ETH,2019-02-20,142.85,144.658391,149.204913,142.516793
ETH,2019-02-21,147.630797,142.85,148.301935,139.641341
ETH,2019-02-22,144.222428,147.620933,148.407877,141.805071
ETH,2019-02-23,146.676951,144.222366,147.39954,142.438821
ETH,2019-02-24,157.515247,146.68,159.418366,144.96
ETH,2019-02-25,131.56,157.515414,165.577627,131.56
ETH,2019-02-26,137.54,131.56,140.935457,131.413687
ETH,2019-02-27,135.913791,137.54,137.911394,133.282382
ETH,2019-02-28,134.185804,135.908767,139.692832,125.986361
ETH,2019-03-01,134.513085,134.18583,138.845888,131.891133
ETH,2019-03-02,134.741557,134.513101,137.434723,133.863385
ETH,2019-03-03,132.254672,134.74157,135.38814,129.783781
ETH,2019-03-04,129.768664,132.254638,134.161444,127.562288
ETH,2019-03-05,125.170597,129.768686,130.227015,122.779287
ETH,2019-03-06,136.290949,125.17075,137.504573,124.844858
ETH,2019-03-07,136.979715,136.290952,140.222923,133.458585
ETH,2019-03-08,136.091034,136.979734,139.574727,134.924666
ETH,2019-03-09,132.753589,136.092955,138.455311,129.818883
ETH,2019-03-10,136.391899,132.753802,137.97,132.191614
ETH,2019-03-11,134.818179,136.39207,136.692021,133.570304
ETH,2019-03-12,131.807155,134.818201,135.364577,130.521542
ETH,2019-03-13,132.783275,131.807761,134.198261,127.705183
ETH,2019-03-14,131.178731,132.783322,132.877526,130.283994
ETH,2019-03-15,131.395581,131.178421,134.708013,128.903064
ETH,2019-03-16,135.818054,131.395552,136.779725,131.394647
ETH,2019-03-17,140.511838,135.817829,143.448519,135.817829
ETH,2019-03-18,138.054686,140.511837,140.51184,136.644511
ETH,2019-03-19,136.999741,138.054676,141.136359,135.831083
ETH,2019-03-20,137.99635,136.99987,138.628467,136.38095
ETH,2019-03-21,138.733896,137.998389,139.215937,135.471751
ETH,2019-03-22,134.464011,138.733852,139.096709,132.42403
ETH,2019-03-23,135.790851,134.464039,136.88267,134.113933
ETH,2019-03-24,136.543829,135.790866,137.526588,135.371739
ETH,2019-03-25,135.341821,136.543794,136.585448,134.241611
ETH,2019-03-26,133.005438,135.342216,136.127474,130.813214
ETH,2019-03-27,133.203784,133.005439,133.751215,131.587126
ETH,2019-03-28,139.101003,133.203773,139.630538,133.095225
ETH,2019-03-29,137.385455,139.100953,139.102427,136.788444
ETH,2019-03-30,142.836827,137.38541,143.005916,136.958812
ETH,2019-03-31,142.039764,142.829847,145.325125,140.095287
ETH,2019-04-01,141.29,142.039814,142.179825,140.275608
ETH,2019-04-02,141.138784,141.29,142.82044,139.114202
ETH,2019-04-03,164.796707,141.138904,167.29277,140.893898
ETH,2019-04-04,161.06355,164.796717,179.950664,152.104396
ETH,2019-04-05,157.592292,161.06359,164.744223,153.6
ETH,2019-04-06,166.058082,157.592291,168.414731,156.36
ETH,2019-04-07,165.366729,166.058038,173.038212,160.523073
ETH,2019-04-08,175.020433,165.366769,176.76,164.22507
ETH,2019-04-09,180.74,175.020428,187.26,174.007846
ETH,2019-04-10,175.887809,180.74,180.75,174.448156
ETH,2019-04-11,177.419209,175.882815,185.265007,170.828706
ETH,2019-04-12,164.96,177.439696,177.767997,160.723317
ETH,2019-04-13,164.310225,164.96,167.375137,159.580956
ETH,2019-04-14,163.851448,164.310223,166.095225,162.267524
ETH,2019-04-15,168.12595,163.85122,169.003962,161.727447
ETH,2019-04-16,160.360188,168.125968,169.398234,156.072328
ETH,2019-04-17,166.52,160.360187,167.911664,159.582931
ETH,2019-04-18,166.585512,166.52,168.393694,164.611436
ETH,2019-04-19,174.092375,166.581546,175.99,166.169388
ETH,2019-04-20,173.689695,174.092373,174.378593,169.516945
ETH,2019-04-21,173.671247,173.68986,177.73,170.894002
ETH,2019-04-22,169.88746,173.671251,174.151146,166.49
ETH,2019-04-23,171.523506,169.887313,173.531356,168.295484
ETH,2019-04-24,170.65,171.522609,176.806137,169.014547
ETH,2019-04-25,165.6,170.58773,170.986741,160.39
ETH,2019-04-26,152.090819,165.6,166.265901,147.125558
ETH,2019-04-27,152.986558,152.090814,155.67633,148.506995
ETH,2019-04-28,155.604578,152.985965,158.244899,152.544412
ETH,2019-04-29,153.261995,155.605772,156.37,152.568206
ETH,2019-04-30,152.323271,153.261951,154.666768,149
ETH,2019-05-01,160.109866,152.323288,160.952986,152.32328
ETH,2019-05-02,158.36,160.110126,162.75949,156.737291
ETH,2019-05-03,158.788604,158.36,160.433157,155.843141
ETH,2019-05-04,164.727206,158.791701,168.925811,157.923651
ETH,2019-05-05,161.95,164.729224,168.515856,158.35
ETH,2019-05-06,161.290036,161.95,163.367184,157.371054
ETH,2019-05-07,171.163772,161.291176,175.65189,157.827013
ETH,2019-05-08,166.3,171.163771,180.5,165.593151
ETH,2019-05-09,169.578187,166.31,171.805292,162.340248
ETH,2019-05-10,170.037231,169.578165,173.126975,165.4
ETH,2019-05-11,172.137652,170.037253,176.109568,167.6
ETH,2019-05-12,192.853985,172.137636,206.76,172.124903
ETH,2019-05-13,188.249481,192.839527,203.756656,182.840035
ETH,2019-05-14,196.337903,188.252558,208.776655,185.791304
ETH,2019-05-15,217.517287,196.337941,220.791031,195.38
ETH,2019-05-16,249.048967,217.517294,250.429992,217.341078
ETH,2019-05-17,264.650969,249.049361,280.14562,242.271557
ETH,2019-05-18,244.472687,264.64389,269.046919,223.451056
ETH,2019-05-19,234.219247,244.472683,248.361283,231.5
ETH,2019-05-20,261.138345,234.219262,264.56,232.777626
ETH,2019-05-21,252.444922,261.138339,261.143169,239.328522
ETH,2019-05-22,255.121371,252.444893,264.188523,247.84
ETH,2019-05-23,243.539075,255.114409,261.38,240.283128
ETH,2019-05-24,245.578087,243.539004,248.4,231.457754
ETH,2019-05-25,249.623398,245.571245,256,242.52
ETH,2019-05-26,251.887804,249.624911,258.618666,248.542426
ETH,2019-05-27,268.37,251.887846,270.99,246.122509
ETH,2019-05-28,271.413901,268.37,279.5,264.504923
ETH,2019-05-29,271.28829,271.414099,276.376841,265.47
ETH,2019-05-30,269.302484,271.288595,274.137964,260.338401
ETH,2019-05-31,254.483698,269.302383,288.71445,239.404922
ETH,2019-06-01,267.804004,254.463322,268.291289,245.21
ETH,2019-06-02,264.596827,267.804001,274.554157,261.481783
ETH,2019-06-03,269.42,264.596929,273.874269,264.26
ETH,2019-06-04,249.808942,269.42,270.1,247.25
ETH,2019-06-05,240.878515,249.808847,250.78307,233.845253
ETH,2019-06-06,246.211496,240.878257,248.91723,237.85
